1939,Actor in a Supporting Role,1,Thomas Mitchell,Stagecoach
1937,Actor in a Supporting Role,0,Thomas Mitchell,The Hurricane
2007,Actress in a Supporting Role,1,Tilda Swinton,Michael Clayton
2003,Actor in a Supporting Role,1,Tim Robbins,Mystic River
1995,Actor in a Supporting Role,0,Tim Roth,Rob Roy
1980,Actor in a Supporting Role,1,Timothy Hutton,Ordinary People
1986,Actor in a Supporting Role,0,Tom Berenger,Platoon
1983,Actor in a Leading Role,0,Tom Conti,Reuben  Reuben
1983,Actor in a Leading Role,0,Tom Courtenay,The Dresser
1965,Actor in a Supporting Role,0,Tom Courtenay,Doctor Zhivago
1999,Actor in a Supporting Role,0,Tom Cruise,Magnolia
1996,Actor in a Leading Role,0,Tom Cruise,Jerry Maguire
1989,Actor in a Leading Role,0,Tom Cruise,Born on the Fourth of July
2000,Actor in a Leading Role,0,Tom Hanks,Cast Away
1998,Actor in a Leading Role,0,Tom Hanks,Saving Private Ryan
1994,Actor in a Leading Role,1,Tom Hanks,Forrest Gump
1993,Actor in a Leading Role,1,Tom Hanks,Philadelphia
1988,Actor in a Leading Role,0,Tom Hanks,Big
2015,Actor in a Supporting Role,0,Tom Hardy,The Revenant
1984,Actor in a Leading Role,0,Tom Hulce,Amadeus
1954,Actor in a Supporting Role,0,Tom Tully,The Caine Mutiny
2007,Actor in a Supporting Role,0,Tom Wilkinson,Michael Clayton
2001,Actor in a Leading Role,0,Tom Wilkinson,In the Bedroom
2012,Actor in a Supporting Role,0,Tommy Lee Jones,Lincoln
2007,Actor in a Leading Role,0,Tommy Lee Jones,In the Valley of Elah
1993,Actor in a Supporting Role,1,Tommy Lee Jones,The Fugitive
1991,Actor in a Supporting Role,0,Tommy Lee Jones,JFK
1999,Actress in a Supporting Role,0,Toni Collette,The Sixth Sense
1958,Actor in a Leading Role,0,Tony Curtis,The Defiant Ones
1971,Actor in a Leading Role,0,Topol,Fiddler on the Roof
1960,Actor in a Leading Role,0,Trevor Howard,Sons and Lovers
1977,Actress in a Supporting Role,0,Tuesday Weld,Looking for Mr. Goodbar
1994,Actress in a Supporting Role,0,Uma Thurman,Pulp Fiction
1961,Actress in a Supporting Role,0,Una Merkel,Summer and Smoke
1974,Actress in a Supporting Role,0,Valentina Cortese,Day for Night
1974,Actress in a Leading Role,0,Valerie Perrine,Lenny
1942,Actor in a Supporting Role,1,Van Heflin,Johnny Eager
1992,Actress in a Supporting Role,0,Vanessa Redgrave,Howards End
1984,Actress in a Leading Role,0,Vanessa Redgrave,The Bostonians
1977,Actress in a Supporting Role,1,Vanessa Redgrave,Julia
1971,Actress in a Leading Role,0,Vanessa Redgrave,Mary  Queen of Scots
1968,Actress in a Leading Role,0,Vanessa Redgrave,Isadora
1966,Actress in a Leading Role,0,Vanessa Redgrave,Morgan!
2009,Actress in a Supporting Role,0,Vera Farmiga,Up in the Air
1962,Actor in a Supporting Role,0,Victor Buono,What Ever Happened to Baby Jane?
1952,Actor in a Supporting Role,0,Victor McLaglen,The Quiet Man
1935,Actor in a Leading Role,1,Victor McLaglen,The Informer
2016,Actor in a Leading Role,0,Viggo Mortensen,Captain Fantastic
2007,Actor in a Leading Role,0,Viggo Mortensen,Eastern Promises
1987,Actor in a Supporting Role,0,Vincent Gardenia,Moonstruck
1973,Actor in a Supporting Role,0,Vincent Gardenia,Bang the Drum Slowly
2016,Actress in a Supporting Role,0,Viola Davis,Fences
2011,Actress in a Leading Role,0,Viola Davis,The Help
2008,Actress in a Supporting Role,0,Viola Davis,Doubt
2004,Actress in a Supporting Role,0,Virginia Madsen,Sideways
1957,Actor in a Supporting Role,0,Vittorio De Sica,A Farewell to Arms
1951,Actress in a Leading Role,1,Vivien Leigh,A Streetcar Named Desire
1939,Actress in a Leading Role,1,Vivien Leigh,Gone with the Wind
1966,Actress in a Supporting Role,0,Vivien Merchant,Alfie
1932,Actor in a Leading Role,1,Wallace Beery,The Champ
1930,Actor in a Leading Role,0,Wallace Beery,The Big House
1941,Actor in a Supporting Role,0,Walter Brennan,Sergeant York
1940,Actor in a Supporting Role,1,Walter Brennan,The Westerner
1938,Actor in a Supporting Role,1,Walter Brennan,Kentucky
1936,Actor in a Supporting Role,1,Walter Brennan,Come and Get It
1948,Actor in a Supporting Role,1,Walter Huston,The Treasure of the Sierra Madre
1942,Actor in a Supporting Role,0,Walter Huston,Yankee Doodle Dandy
1941,Actor in a Leading Role,0,Walter Huston,All That Money Can Buy
1936,Actor in a Leading Role,0,Walter Huston,Dodsworth
1975,Actor in a Leading Role,0,Walter Matthau,The Sunshine Boys
1971,Actor in a Leading Role,0,Walter Matthau,Kotch
1966,Actor in a Supporting Role,1,Walter Matthau,The Fortune Cookie
1943,Actor in a Leading Role,0,Walter Pidgeon,Madame Curie
1942,Actor in a Leading Role,0,Walter Pidgeon,Mrs. Miniver
1929,Actor in a Leading Role,1,Warner Baxter,In Old Arizona
1991,Actor in a Leading Role,0,Warren Beatty,Bugsy
1981,Actor in a Leading Role,0,Warren Beatty,Reds
1978,Actor in a Leading Role,0,Warren Beatty,Heaven Can Wait
1967,Actor in a Leading Role,0,Warren Beatty,Bonnie and Clyde
1966,Actress in a Supporting Role,0,Wendy Hiller,A Man for All Seasons
1958,Actress in a Supporting Role,1,Wendy Hiller,Separate Tables
1938,Actress in a Leading Role,0,Wendy Hiller,Pygmalion
1990,Actress in a Supporting Role,1,Whoopi Goldberg,Ghost
1985,Actress in a Leading Role,0,Whoopi Goldberg,The Color Purple
2006,Actor in a Leading Role,0,Will Smith,The Pursuit of Happyness
2001,Actor in a Leading Role,0,Will Smith,Ali
2000,Actor in a Supporting Role,0,Willem Dafoe,Shadow of the Vampire
1986,Actor in a Supporting Role,0,Willem Dafoe,Platoon
1942,Actor in a Supporting Role,0,William Bendix,Wake Island
1946,Actor in a Supporting Role,0,William Demarest,The Jolson Story
1940,Actor in a Supporting Role,0,William Gargan,They Knew What They Wanted
1996,Actor in a Supporting Role,0,William H. Macy,Fargo
1985,Actor in a Supporting Role,0,William Hickey,Prizzi's Honor
1976,Actor in a Leading Role,0,William Holden,Network
1953,Actor in a Leading Role,1,William Holden,Stalag 17
1950,Actor in a Leading Role,0,William Holden,Sunset Blvd.
2005,Actor in a Supporting Role,0,William Hurt,A History of Violence
1987,Actor in a Leading Role,0,William Hurt,Broadcast News
1986,Actor in a Leading Role,0,William Hurt,Children of a Lesser God
1985,Actor in a Leading Role,1,William Hurt,Kiss of the Spider Woman
1947,Actor in a Leading Role,0,William Powell,Life with Father
1936,Actor in a Leading Role,0,William Powell,My Man Godfrey
1934,Actor in a Leading Role,0,William Powell,The Thin Man
1994,Actress in a Leading Role,0,Winona Ryder,Little Women
1993,Actress in a Supporting Role,0,Winona Ryder,The Age of Innocence
1977,Actor in a Leading Role,0,Woody Allen,Annie Hall
2009,Actor in a Supporting Role,0,Woody Harrelson,The Messenger
1996,Actor in a Leading Role,0,Woody Harrelson,The People vs. Larry Flynt
1956,Actor in a Leading Role,1,Yul Brynner,The King and I
